name,type,metric,pos,num
Goodstein_Lambda,concept_pos,clustering,15,7
Goodstein_Lambda,concept_pos,clustering,30,7
Goodstein_Lambda,concept_pos,clustering,-1,7
Goodstein_Lambda,concept_pos,clustering,20,7
Goodstein_Lambda,concept_pos,clustering,2,7
Goodstein_Lambda,concept,eigenvector,27,7
Goodstein_Lambda,concept,eigenvector,22,7
Goodstein_Lambda,concept,eigenvector,25,7
Goodstein_Lambda,concept,eigenvector,31,7
Goodstein_Lambda,concept,eigenvector,1,7
Goodstein_Lambda,concept,eigenvector,3,7
Goodstein_Lambda,concept,eigenvector,0,7
Goodstein_Lambda,concept,in_degree,19,7
Goodstein_Lambda,concept,in_degree,23,7
Goodstein_Lambda,concept,in_degree,26,7
Goodstein_Lambda,concept,in_degree,32,7
Goodstein_Lambda,concept,in_degree,0,7
Goodstein_Lambda,concept,in_degree,6,7
Goodstein_Lambda,concept,in_degree,1,7
Goodstein_Lambda,concept,closeness,25,7
Goodstein_Lambda,concept,closeness,22,7
Goodstein_Lambda,concept,closeness,27,7
Goodstein_Lambda,concept,closeness,32,7
Goodstein_Lambda,concept,closeness,0,7
Goodstein_Lambda,concept,closeness,8,7
Goodstein_Lambda,concept,closeness,1,7
Goodstein_Lambda,concept,betweenness,26,7
Goodstein_Lambda,concept,betweenness,11,7
Goodstein_Lambda,concept,betweenness,5,7
Goodstein_Lambda,concept,betweenness,15,7
Goodstein_Lambda,concept,betweenness,1,7
Goodstein_Lambda,concept,betweenness,18,7
Goodstein_Lambda,concept,betweenness,0,7
Goodstein_Lambda,concept,clustering,28,7
Goodstein_Lambda,concept,clustering,18,7
Goodstein_Lambda,concept,clustering,15,7
Goodstein_Lambda,concept,clustering,30,7
Goodstein_Lambda,concept,clustering,-1,7
Goodstein_Lambda,concept,clustering,20,7
Goodstein_Lambda,concept,clustering,2,7
Separata,theorems_pos,eigenvector,22,5
Separata,theorems_pos,eigenvector,34,5
Separata,theorems_pos,eigenvector,27,5
Separata,theorems_pos,eigenvector,75,5
Separata,theorems_pos,eigenvector,82,5
Separata,theorems_pos,in_degree,7,5
Separata,theorems_pos,in_degree,34,5
Separata,theorems_pos,in_degree,26,5
Separata,theorems_pos,in_degree,75,5
Separata,theorems_pos,in_degree,82,5
Separata,theorems_pos,closeness,20,5
Separata,theorems_pos,closeness,34,5
Separata,theorems_pos,closeness,27,5
Separata,theorems_pos,closeness,75,5
Separata,theorems_pos,closeness,82,5
Separata,theorems_pos,betweenness,3,5
Separata,theorems_pos,betweenness,20,5
Separata,theorems_pos,betweenness,63,5
Separata,theorems_pos,betweenness,75,5
Separata,theorems_pos,betweenness,82,5
Separata,theorems_pos,clustering,12,5
Separata,theorems_pos,clustering,18,5
Separata,theorems_pos,clustering,67,5
Separata,theorems_pos,clustering,78,5
Separata,theorems_pos,clustering,2,5
Separata,theorems,eigenvector,22,5
Separata,theorems,eigenvector,34,5
Separata,theorems,eigenvector,27,5
Separata,theorems,eigenvector,75,5
Separata,theorems,eigenvector,82,5
Separata,theorems,in_degree,7,5
Separata,theorems,in_degree,34,5
Separata,theorems,in_degree,26,5
Separata,theorems,in_degree,75,5
Separata,theorems,in_degree,82,5
Separata,theorems,closeness,20,5
Separata,theorems,closeness,34,5
Separata,theorems,closeness,27,5
Separata,theorems,closeness,75,5
Separata,theorems,closeness,82,5
Separata,theorems,betweenness,3,5
Separata,theorems,betweenness,20,5
Separata,theorems,betweenness,63,5
Separata,theorems,betweenness,75,5
Separata,theorems,betweenness,82,5
Separata,theorems,clustering,12,5
Separata,theorems,clustering,18,5
Separata,theorems,clustering,67,5
Separata,theorems,clustering,78,5
Separata,theorems,clustering,2,5
Separata,theorems_thm,eigenvector,22,5
Separata,theorems_thm,eigenvector,34,5
Separata,theorems_thm,eigenvector,27,5
Separata,theorems_thm,eigenvector,75,5
Separata,theorems_thm,eigenvector,82,5
Separata,theorems_thm,in_degree,7,5
Separata,theorems_thm,in_degree,34,5
Separata,theorems_thm,in_degree,26,5
Separata,theorems_thm,in_degree,75,5
Separata,theorems_thm,in_degree,82,5
Separata,theorems_thm,closeness,20,5
Separata,theorems_thm,closeness,34,5
Separata,theorems_thm,closeness,27,5
Separata,theorems_thm,closeness,75,5
Separata,theorems_thm,closeness,82,5
Separata,theorems_thm,betweenness,5,5
Separata,theorems_thm,betweenness,20,5
Separata,theorems_thm,betweenness,52,5
Separata,theorems_thm,betweenness,73,5
Separata,theorems_thm,betweenness,82,5
Separata,theorems_thm,clustering,2,5
Separata,theorems_thm,clustering,19,5
Separata,theorems_thm,clustering,6,5
Separata,theorems_thm,clustering,58,5
Separata,theorems_thm,clustering,82,5
Separata,theorems_thm_pos,eigenvector,22,5
Separata,theorems_thm_pos,eigenvector,34,5
Separata,theorems_thm_pos,eigenvector,27,5
Separata,theorems_thm_pos,eigenvector,75,5
Separata,theorems_thm_pos,eigenvector,82,5
Separata,theorems_thm_pos,in_degree,7,5
Separata,theorems_thm_pos,in_degree,34,5
Separata,theorems_thm_pos,in_degree,26,5
Separata,theorems_thm_pos,in_degree,75,5
Separata,theorems_thm_pos,in_degree,82,5
Separata,theorems_thm_pos,closeness,20,5
Separata,theorems_thm_pos,closeness,34,5
Separata,theorems_thm_pos,closeness,27,5
Separata,theorems_thm_pos,closeness,75,5
Separata,theorems_thm_pos,closeness,82,5
Separata,theorems_thm_pos,betweenness,5,5
Separata,theorems_thm_pos,betweenness,20,5
Separata,theorems_thm_pos,betweenness,52,5
Separata,theorems_thm_pos,betweenness,73,5
Separata,theorems_thm_pos,betweenness,82,5
Separata,theorems_thm_pos,clustering,2,5
Separata,theorems_thm_pos,clustering,19,5
Separata,theorems_thm_pos,clustering,6,5
Separata,theorems_thm_pos,clustering,58,5
Separata,theorems_thm_pos,clustering,82,5
Separata,concept_pos,eigenvector,0,5
Separata,concept_pos,eigenvector,1,5
Separata,concept_pos,eigenvector,3,5
Separata,concept_pos,eigenvector,2,5
Separata,concept_pos,eigenvector,4,5
Separata,concept_pos,in_degree,0,5
Separata,concept_pos,in_degree,1,5
Separata,concept_pos,in_degree,2,5
Separata,concept_pos,in_degree,3,5
Separata,concept_pos,in_degree,4,5
Separata,concept_pos,closeness,0,5
Separata,concept_pos,closeness,1,5
Separata,concept_pos,closeness,3,5
Separata,concept_pos,closeness,2,5
Separata,concept_pos,closeness,4,5
Separata,concept_pos,betweenness,1,5
Separata,concept_pos,betweenness,0,5
Separata,concept_pos,betweenness,3,5
Separata,concept_pos,betweenness,2,5
Separata,concept_pos,betweenness,4,5
Separata,concept_pos,clustering,0,5
Separata,concept_pos,clustering,3,5
Separata,concept_pos,clustering,1,5
Separata,concept_pos,clustering,2,5
Separata,concept_pos,clustering,4,5
Separata,concept,eigenvector,-1,7
Separata,concept,eigenvector,1,7
Separata,concept,eigenvector,3,7
Separata,concept,eigenvector,3,7
Separata,concept,eigenvector,3,7
Separata,concept,eigenvector,2,7
Separata,concept,eigenvector,4,7
Separata,concept,in_degree,-1,7
Separata,concept,in_degree,1,7
Separata,concept,in_degree,2,7
Separata,concept,in_degree,2,7
Separata,concept,in_degree,2,7
Separata,concept,in_degree,3,7
Separata,concept,in_degree,4,7
Separata,concept,closeness,-1,7
Separata,concept,closeness,1,7
Separata,concept,closeness,3,7
Separata,concept,closeness,3,7
Separata,concept,closeness,3,7
Separata,concept,closeness,2,7
Separata,concept,closeness,4,7
Separata,concept,betweenness,-1,7
Separata,concept,betweenness,0,7
Separata,concept,betweenness,3,7
Separata,concept,betweenness,3,7
Separata,concept,betweenness,3,7
Separata,concept,betweenness,2,7
Separata,concept,betweenness,4,7
Separata,concept,clustering,-1,7
Separata,concept,clustering,3,7
Separata,concept,clustering,1,7
Separata,concept,clustering,1,7
Separata,concept,clustering,1,7
Separata,concept,clustering,2,7
Separata,concept,clustering,4,7
Deep_Learning,theorems_pos,eigenvector,242,5
Deep_Learning,theorems_pos,eigenvector,222,5
Deep_Learning,theorems_pos,eigenvector,231,5
Deep_Learning,theorems_pos,eigenvector,263,5
Deep_Learning,theorems_pos,eigenvector,233,5
Deep_Learning,theorems_pos,in_degree,113,5
Deep_Learning,theorems_pos,in_degree,259,5
Deep_Learning,theorems_pos,in_degree,103,5
Deep_Learning,theorems_pos,in_degree,203,5
Deep_Learning,theorems_pos,in_degree,73,5
Deep_Learning,theorems_pos,closeness,227,5
Deep_Learning,theorems_pos,closeness,189,5
Deep_Learning,theorems_pos,closeness,159,5
Deep_Learning,theorems_pos,closeness,263,5
Deep_Learning,theorems_pos,closeness,136,5
Deep_Learning,theorems_pos,betweenness,175,5
Deep_Learning,theorems_pos,betweenness,29,5
Deep_Learning,theorems_pos,betweenness,16,5
Deep_Learning,theorems_pos,betweenness,61,5
Deep_Learning,theorems_pos,betweenness,12,5
Deep_Learning,theorems_pos,clustering,186,5
Deep_Learning,theorems_pos,clustering,45,5
Deep_Learning,theorems_pos,clustering,226,5
Deep_Learning,theorems_pos,clustering,231,5
Deep_Learning,theorems_pos,clustering,188,5
Deep_Learning,theorems,eigenvector,242,5
Deep_Learning,theorems,eigenvector,222,5
Deep_Learning,theorems,eigenvector,231,5
Deep_Learning,theorems,eigenvector,-1,5
Deep_Learning,theorems,eigenvector,233,5
Deep_Learning,theorems,in_degree,113,5
Deep_Learning,theorems,in_degree,259,5
Deep_Learning,theorems,in_degree,103,5
Deep_Learning,theorems,in_degree,-1,5
Deep_Learning,theorems,in_degree,73,5
Deep_Learning,theorems,closeness,227,5
Deep_Learning,theorems,closeness,189,5
Deep_Learning,theorems,closeness,159,5
Deep_Learning,theorems,closeness,-1,5
Deep_Learning,theorems,closeness,136,5
Deep_Learning,theorems,betweenness,175,5
Deep_Learning,theorems,betweenness,29,5
Deep_Learning,theorems,betweenness,16,5
Deep_Learning,theorems,betweenness,-1,5
Deep_Learning,theorems,betweenness,12,5
Deep_Learning,theorems,clustering,186,5
Deep_Learning,theorems,clustering,45,5
Deep_Learning,theorems,clustering,226,5
Deep_Learning,theorems,clustering,-1,5
Deep_Learning,theorems,clustering,188,5
Deep_Learning,theorems_thm,eigenvector,242,5
Deep_Learning,theorems_thm,eigenvector,219,5
Deep_Learning,theorems_thm,eigenvector,228,5
Deep_Learning,theorems_thm,eigenvector,-1,5
Deep_Learning,theorems_thm,eigenvector,233,5
Deep_Learning,theorems_thm,in_degree,115,5
Deep_Learning,theorems_thm,in_degree,262,5
Deep_Learning,theorems_thm,in_degree,103,5
Deep_Learning,theorems_thm,in_degree,-1,5
Deep_Learning,theorems_thm,in_degree,73,5
Deep_Learning,theorems_thm,closeness,227,5
Deep_Learning,theorems_thm,closeness,189,5
Deep_Learning,theorems_thm,closeness,159,5
Deep_Learning,theorems_thm,closeness,-1,5
Deep_Learning,theorems_thm,closeness,136,5
Deep_Learning,theorems_thm,betweenness,158,5
Deep_Learning,theorems_thm,betweenness,25,5
Deep_Learning,theorems_thm,betweenness,15,5
Deep_Learning,theorems_thm,betweenness,-1,5
Deep_Learning,theorems_thm,betweenness,11,5
Deep_Learning,theorems_thm,clustering,208,5
Deep_Learning,theorems_thm,clustering,53,5
Deep_Learning,theorems_thm,clustering,163,5
Deep_Learning,theorems_thm,clustering,-1,5
Deep_Learning,theorems_thm,clustering,246,5
Deep_Learning,theorems_thm_pos,eigenvector,242,5
Deep_Learning,theorems_thm_pos,eigenvector,219,5
Deep_Learning,theorems_thm_pos,eigenvector,228,5
Deep_Learning,theorems_thm_pos,eigenvector,263,5
Deep_Learning,theorems_thm_pos,eigenvector,233,5
Deep_Learning,theorems_thm_pos,in_degree,115,5
Deep_Learning,theorems_thm_pos,in_degree,262,5
Deep_Learning,theorems_thm_pos,in_degree,103,5
Deep_Learning,theorems_thm_pos,in_degree,203,5
Deep_Learning,theorems_thm_pos,in_degree,73,5
Deep_Learning,theorems_thm_pos,closeness,227,5
Deep_Learning,theorems_thm_pos,closeness,189,5
Deep_Learning,theorems_thm_pos,closeness,159,5
Deep_Learning,theorems_thm_pos,closeness,263,5
Deep_Learning,theorems_thm_pos,closeness,136,5
Deep_Learning,theorems_thm_pos,betweenness,158,5
Deep_Learning,theorems_thm_pos,betweenness,25,5
Deep_Learning,theorems_thm_pos,betweenness,15,5
Deep_Learning,theorems_thm_pos,betweenness,59,5
Deep_Learning,theorems_thm_pos,betweenness,11,5
Deep_Learning,theorems_thm_pos,clustering,208,5
Deep_Learning,theorems_thm_pos,clustering,53,5
Deep_Learning,theorems_thm_pos,clustering,163,5
Deep_Learning,theorems_thm_pos,clustering,221,5
Deep_Learning,theorems_thm_pos,clustering,246,5
Deep_Learning,concept_pos,eigenvector,1,5
Deep_Learning,concept_pos,eigenvector,77,5
Deep_Learning,concept_pos,eigenvector,75,5
Deep_Learning,concept_pos,eigenvector,0,5
Deep_Learning,concept_pos,eigenvector,41,5
Deep_Learning,concept_pos,in_degree,1,5
Deep_Learning,concept_pos,in_degree,25,5
Deep_Learning,concept_pos,in_degree,73,5
Deep_Learning,concept_pos,in_degree,0,5
Deep_Learning,concept_pos,in_degree,23,5
Deep_Learning,concept_pos,closeness,1,5
Deep_Learning,concept_pos,closeness,65,5
Deep_Learning,concept_pos,closeness,80,5
Deep_Learning,concept_pos,closeness,0,5
Deep_Learning,concept_pos,closeness,33,5
Deep_Learning,concept_pos,betweenness,36,5
Deep_Learning,concept_pos,betweenness,87,5
Deep_Learning,concept_pos,betweenness,19,5
Deep_Learning,concept_pos,betweenness,0,5
Deep_Learning,concept_pos,betweenness,3,5
Deep_Learning,concept_pos,clustering,95,5
Deep_Learning,concept_pos,clustering,75,5
Deep_Learning,concept_pos,clustering,34,5
Deep_Learning,concept_pos,clustering,14,5
Deep_Learning,concept_pos,clustering,69,5
Deep_Learning,concept,eigenvector,1,5
Deep_Learning,concept,eigenvector,77,5
Deep_Learning,concept,eigenvector,75,5
Deep_Learning,concept,eigenvector,0,5
Deep_Learning,concept,eigenvector,41,5
Deep_Learning,concept,in_degree,1,5
Deep_Learning,concept,in_degree,25,5
Deep_Learning,concept,in_degree,73,5
Deep_Learning,concept,in_degree,0,5
Deep_Learning,concept,in_degree,23,5
Deep_Learning,concept,closeness,1,5
Deep_Learning,concept,closeness,65,5
Deep_Learning,concept,closeness,80,5
Deep_Learning,concept,closeness,0,5
Deep_Learning,concept,closeness,33,5
Deep_Learning,concept,betweenness,36,5
Deep_Learning,concept,betweenness,87,5
Deep_Learning,concept,betweenness,19,5
Deep_Learning,concept,betweenness,0,5
Deep_Learning,concept,betweenness,3,5
Deep_Learning,concept,clustering,95,5
Deep_Learning,concept,clustering,75,5
Deep_Learning,concept,clustering,34,5
Deep_Learning,concept,clustering,14,5
Deep_Learning,concept,clustering,69,5
Orbit_Stabiliser,theorems_pos,eigenvector,18,5
Orbit_Stabiliser,theorems_pos,eigenvector,42,5
Orbit_Stabiliser,theorems_pos,eigenvector,32,5
Orbit_Stabiliser,theorems_pos,eigenvector,49,5
Orbit_Stabiliser,theorems_pos,eigenvector,41,5
Orbit_Stabiliser,theorems_pos,in_degree,1,5
Orbit_Stabiliser,theorems_pos,in_degree,21,5
Orbit_Stabiliser,theorems_pos,in_degree,0,5
Orbit_Stabiliser,theorems_pos,in_degree,40,5
Orbit_Stabiliser,theorems_pos,in_degree,41,5
Orbit_Stabiliser,theorems_pos,closeness,8,5
Orbit_Stabiliser,theorems_pos,closeness,33,5
Orbit_Stabiliser,theorems_pos,closeness,0,5
Orbit_Stabiliser,theorems_pos,closeness,49,5
Orbit_Stabiliser,theorems_pos,closeness,44,5
Orbit_Stabiliser,theorems_pos,betweenness,23,5
Orbit_Stabiliser,theorems_pos,betweenness,20,5
Orbit_Stabiliser,theorems_pos,betweenness,0,5
Orbit_Stabiliser,theorems_pos,betweenness,12,5
Orbit_Stabiliser,theorems_pos,betweenness,13,5
Orbit_Stabiliser,theorems_pos,clustering,24,5
Orbit_Stabiliser,theorems_pos,clustering,39,5
Orbit_Stabiliser,theorems_pos,clustering,49,5
Orbit_Stabiliser,theorems_pos,clustering,45,5
Orbit_Stabiliser,theorems_pos,clustering,40,5
Orbit_Stabiliser,theorems,eigenvector,18,5
Orbit_Stabiliser,theorems,eigenvector,42,5
Orbit_Stabiliser,theorems,eigenvector,32,5
Orbit_Stabiliser,theorems,eigenvector,49,5
Orbit_Stabiliser,theorems,eigenvector,41,5
Orbit_Stabiliser,theorems,in_degree,1,5
Orbit_Stabiliser,theorems,in_degree,21,5
Orbit_Stabiliser,theorems,in_degree,0,5
Orbit_Stabiliser,theorems,in_degree,40,5
Orbit_Stabiliser,theorems,in_degree,41,5
Orbit_Stabiliser,theorems,closeness,8,5
Orbit_Stabiliser,theorems,closeness,33,5
Orbit_Stabiliser,theorems,closeness,0,5
Orbit_Stabiliser,theorems,closeness,49,5
Orbit_Stabiliser,theorems,closeness,44,5
Orbit_Stabiliser,theorems,betweenness,23,5
Orbit_Stabiliser,theorems,betweenness,20,5
Orbit_Stabiliser,theorems,betweenness,0,5
Orbit_Stabiliser,theorems,betweenness,12,5
Orbit_Stabiliser,theorems,betweenness,13,5
Orbit_Stabiliser,theorems,clustering,24,5
Orbit_Stabiliser,theorems,clustering,39,5
Orbit_Stabiliser,theorems,clustering,49,5
Orbit_Stabiliser,theorems,clustering,45,5
Orbit_Stabiliser,theorems,clustering,40,5
Orbit_Stabiliser,theorems_thm,eigenvector,18,5
Orbit_Stabiliser,theorems_thm,eigenvector,42,5
Orbit_Stabiliser,theorems_thm,eigenvector,32,5
Orbit_Stabiliser,theorems_thm,eigenvector,49,5
Orbit_Stabiliser,theorems_thm,eigenvector,41,5
Orbit_Stabiliser,theorems_thm,in_degree,1,5
Orbit_Stabiliser,theorems_thm,in_degree,21,5
Orbit_Stabiliser,theorems_thm,in_degree,0,5
Orbit_Stabiliser,theorems_thm,in_degree,40,5
Orbit_Stabiliser,theorems_thm,in_degree,41,5
Orbit_Stabiliser,theorems_thm,closeness,8,5
Orbit_Stabiliser,theorems_thm,closeness,33,5
Orbit_Stabiliser,theorems_thm,closeness,0,5
Orbit_Stabiliser,theorems_thm,closeness,49,5
Orbit_Stabiliser,theorems_thm,closeness,44,5
Orbit_Stabiliser,theorems_thm,betweenness,22,5
Orbit_Stabiliser,theorems_thm,betweenness,17,5
Orbit_Stabiliser,theorems_thm,betweenness,0,5
Orbit_Stabiliser,theorems_thm,betweenness,10,5
Orbit_Stabiliser,theorems_thm,betweenness,11,5
Orbit_Stabiliser,theorems_thm,clustering,28,5
Orbit_Stabiliser,theorems_thm,clustering,36,5
Orbit_Stabiliser,theorems_thm,clustering,30,5
Orbit_Stabiliser,theorems_thm,clustering,34,5
Orbit_Stabiliser,theorems_thm,clustering,33,5
Orbit_Stabiliser,theorems_thm_pos,eigenvector,18,5
Orbit_Stabiliser,theorems_thm_pos,eigenvector,42,5
Orbit_Stabiliser,theorems_thm_pos,eigenvector,32,5
Orbit_Stabiliser,theorems_thm_pos,eigenvector,49,5
Orbit_Stabiliser,theorems_thm_pos,eigenvector,41,5
Orbit_Stabiliser,theorems_thm_pos,in_degree,1,5
Orbit_Stabiliser,theorems_thm_pos,in_degree,21,5
Orbit_Stabiliser,theorems_thm_pos,in_degree,0,5
Orbit_Stabiliser,theorems_thm_pos,in_degree,40,5
Orbit_Stabiliser,theorems_thm_pos,in_degree,41,5
Orbit_Stabiliser,theorems_thm_pos,closeness,8,5
Orbit_Stabiliser,theorems_thm_pos,closeness,33,5
Orbit_Stabiliser,theorems_thm_pos,closeness,0,5
Orbit_Stabiliser,theorems_thm_pos,closeness,49,5
Orbit_Stabiliser,theorems_thm_pos,closeness,44,5
Orbit_Stabiliser,theorems_thm_pos,betweenness,22,5
Orbit_Stabiliser,theorems_thm_pos,betweenness,17,5
Orbit_Stabiliser,theorems_thm_pos,betweenness,0,5
Orbit_Stabiliser,theorems_thm_pos,betweenness,10,5
Orbit_Stabiliser,theorems_thm_pos,betweenness,11,5
Orbit_Stabiliser,theorems_thm_pos,clustering,28,5
Orbit_Stabiliser,theorems_thm_pos,clustering,36,5
Orbit_Stabiliser,theorems_thm_pos,clustering,30,5
Orbit_Stabiliser,theorems_thm_pos,clustering,34,5
Orbit_Stabiliser,theorems_thm_pos,clustering,33,5
Orbit_Stabiliser,concept_pos,eigenvector,15,5
Orbit_Stabiliser,concept_pos,eigenvector,9,5
Orbit_Stabiliser,concept_pos,eigenvector,8,5
Orbit_Stabiliser,concept_pos,eigenvector,7,5
Orbit_Stabiliser,concept_pos,eigenvector,2,5
Orbit_Stabiliser,concept_pos,in_degree,9,5
Orbit_Stabiliser,concept_pos,in_degree,6,5
Orbit_Stabiliser,concept_pos,in_degree,7,5
Orbit_Stabiliser,concept_pos,in_degree,3,5
Orbit_Stabiliser,concept_pos,in_degree,5,5
Orbit_Stabiliser,concept_pos,closeness,14,5
Orbit_Stabiliser,concept_pos,closeness,12,5
Orbit_Stabiliser,concept_pos,closeness,3,5
Orbit_Stabiliser,concept_pos,closeness,6,5
Orbit_Stabiliser,concept_pos,closeness,2,5
Orbit_Stabiliser,concept_pos,betweenness,6,5
Orbit_Stabiliser,concept_pos,betweenness,3,5
Orbit_Stabiliser,concept_pos,betweenness,10,5
Orbit_Stabiliser,concept_pos,betweenness,12,5
Orbit_Stabiliser,concept_pos,betweenness,2,5
Orbit_Stabiliser,concept_pos,clustering,14,5
Orbit_Stabiliser,concept_pos,clustering,17,5
Orbit_Stabiliser,concept_pos,clustering,10,5
Orbit_Stabiliser,concept_pos,clustering,15,5
Orbit_Stabiliser,concept_pos,clustering,11,5
Orbit_Stabiliser,concept,eigenvector,15,5
Orbit_Stabiliser,concept,eigenvector,9,5
Orbit_Stabiliser,concept,eigenvector,8,5
Orbit_Stabiliser,concept,eigenvector,7,5
Orbit_Stabiliser,concept,eigenvector,-1,5
Orbit_Stabiliser,concept,in_degree,9,5
Orbit_Stabiliser,concept,in_degree,6,5
Orbit_Stabiliser,concept,in_degree,7,5
Orbit_Stabiliser,concept,in_degree,3,5
Orbit_Stabiliser,concept,in_degree,-1,5
Orbit_Stabiliser,concept,closeness,14,5
Orbit_Stabiliser,concept,closeness,12,5
Orbit_Stabiliser,concept,closeness,3,5
Orbit_Stabiliser,concept,closeness,6,5
Orbit_Stabiliser,concept,closeness,-1,5
Orbit_Stabiliser,concept,betweenness,6,5
Orbit_Stabiliser,concept,betweenness,3,5
Orbit_Stabiliser,concept,betweenness,10,5
Orbit_Stabiliser,concept,betweenness,12,5
Orbit_Stabiliser,concept,betweenness,-1,5
Orbit_Stabiliser,concept,clustering,14,5
Orbit_Stabiliser,concept,clustering,17,5
Orbit_Stabiliser,concept,clustering,10,5
Orbit_Stabiliser,concept,clustering,15,5
Orbit_Stabiliser,concept,clustering,-1,5
LTL_Master_Theorem,theorems_pos,eigenvector,207,7
LTL_Master_Theorem,theorems_pos,eigenvector,144,7
LTL_Master_Theorem,theorems_pos,eigenvector,131,7
LTL_Master_Theorem,theorems_pos,eigenvector,-1,7
LTL_Master_Theorem,theorems_pos,eigenvector,353,7
LTL_Master_Theorem,theorems_pos,eigenvector,335,7
LTL_Master_Theorem,theorems_pos,eigenvector,247,7
LTL_Master_Theorem,theorems_pos,in_degree,348,7
LTL_Master_Theorem,theorems_pos,in_degree,339,7
LTL_Master_Theorem,theorems_pos,in_degree,243,7
LTL_Master_Theorem,theorems_pos,in_degree,-1,7
LTL_Master_Theorem,theorems_pos,in_degree,267,7
LTL_Master_Theorem,theorems_pos,in_degree,233,7
LTL_Master_Theorem,theorems_pos,in_degree,109,7
LTL_Master_Theorem,theorems_pos,closeness,293,7
LTL_Master_Theorem,theorems_pos,closeness,253,7
LTL_Master_Theorem,theorems_pos,closeness,217,7
LTL_Master_Theorem,theorems_pos,closeness,-1,7
LTL_Master_Theorem,theorems_pos,closeness,342,7
LTL_Master_Theorem,theorems_pos,closeness,320,7
LTL_Master_Theorem,theorems_pos,closeness,171,7
LTL_Master_Theorem,theorems_pos,betweenness,87,7
LTL_Master_Theorem,theorems_pos,betweenness,65,7
LTL_Master_Theorem,theorems_pos,betweenness,103,7
LTL_Master_Theorem,theorems_pos,betweenness,-1,7
LTL_Master_Theorem,theorems_pos,betweenness,37,7
LTL_Master_Theorem,theorems_pos,betweenness,57,7
LTL_Master_Theorem,theorems_pos,betweenness,88,7
LTL_Master_Theorem,theorems_pos,clustering,58,7
LTL_Master_Theorem,theorems_pos,clustering,349,7
LTL_Master_Theorem,theorems_pos,clustering,233,7
LTL_Master_Theorem,theorems_pos,clustering,-1,7
LTL_Master_Theorem,theorems_pos,clustering,351,7
LTL_Master_Theorem,theorems_pos,clustering,228,7
LTL_Master_Theorem,theorems_pos,clustering,214,7
LTL_Master_Theorem,theorems,eigenvector,207,7
LTL_Master_Theorem,theorems,eigenvector,144,7
LTL_Master_Theorem,theorems,eigenvector,131,7
LTL_Master_Theorem,theorems,eigenvector,-1,7
LTL_Master_Theorem,theorems,eigenvector,353,7
LTL_Master_Theorem,theorems,eigenvector,335,7
LTL_Master_Theorem,theorems,eigenvector,247,7
LTL_Master_Theorem,theorems,in_degree,348,7
LTL_Master_Theorem,theorems,in_degree,339,7
LTL_Master_Theorem,theorems,in_degree,243,7
LTL_Master_Theorem,theorems,in_degree,-1,7
LTL_Master_Theorem,theorems,in_degree,267,7
LTL_Master_Theorem,theorems,in_degree,233,7
LTL_Master_Theorem,theorems,in_degree,109,7
LTL_Master_Theorem,theorems,closeness,293,7
LTL_Master_Theorem,theorems,closeness,253,7
LTL_Master_Theorem,theorems,closeness,217,7
LTL_Master_Theorem,theorems,closeness,-1,7
LTL_Master_Theorem,theorems,closeness,342,7
LTL_Master_Theorem,theorems,closeness,320,7
LTL_Master_Theorem,theorems,closeness,171,7
LTL_Master_Theorem,theorems,betweenness,87,7
LTL_Master_Theorem,theorems,betweenness,65,7
LTL_Master_Theorem,theorems,betweenness,103,7
LTL_Master_Theorem,theorems,betweenness,-1,7
LTL_Master_Theorem,theorems,betweenness,37,7
LTL_Master_Theorem,theorems,betweenness,57,7
LTL_Master_Theorem,theorems,betweenness,88,7
LTL_Master_Theorem,theorems,clustering,58,7
LTL_Master_Theorem,theorems,clustering,349,7
LTL_Master_Theorem,theorems,clustering,233,7
LTL_Master_Theorem,theorems,clustering,-1,7
LTL_Master_Theorem,theorems,clustering,351,7
LTL_Master_Theorem,theorems,clustering,228,7
LTL_Master_Theorem,theorems,clustering,214,7
LTL_Master_Theorem,theorems_thm,eigenvector,209,7
LTL_Master_Theorem,theorems_thm,eigenvector,145,7
LTL_Master_Theorem,theorems_thm,eigenvector,132,7
LTL_Master_Theorem,theorems_thm,eigenvector,-1,7
LTL_Master_Theorem,theorems_thm,eigenvector,353,7
LTL_Master_Theorem,theorems_thm,eigenvector,335,7
LTL_Master_Theorem,theorems_thm,eigenvector,249,7
LTL_Master_Theorem,theorems_thm,in_degree,348,7
LTL_Master_Theorem,theorems_thm,in_degree,339,7
LTL_Master_Theorem,theorems_thm,in_degree,243,7
LTL_Master_Theorem,theorems_thm,in_degree,-1,7
LTL_Master_Theorem,theorems_thm,in_degree,267,7
LTL_Master_Theorem,theorems_thm,in_degree,233,7
LTL_Master_Theorem,theorems_thm,in_degree,109,7
LTL_Master_Theorem,theorems_thm,closeness,293,7
LTL_Master_Theorem,theorems_thm,closeness,253,7
LTL_Master_Theorem,theorems_thm,closeness,217,7
LTL_Master_Theorem,theorems_thm,closeness,-1,7
LTL_Master_Theorem,theorems_thm,closeness,342,7
LTL_Master_Theorem,theorems_thm,closeness,320,7
LTL_Master_Theorem,theorems_thm,closeness,171,7
LTL_Master_Theorem,theorems_thm,betweenness,75,7
LTL_Master_Theorem,theorems_thm,betweenness,57,7
LTL_Master_Theorem,theorems_thm,betweenness,103,7
