component,session,theory,info,warn,error
Rank_Nullity_Theorem,Rank_Nullity_Theorem,Rank_Nullity_Theorem.Mod_Type,0,8,2
Rank_Nullity_Theorem,Rank_Nullity_Theorem,Rank_Nullity_Theorem.Miscellaneous,0,2,0
Rank_Nullity_Theorem,Rank_Nullity_Theorem,Rank_Nullity_Theorem.Fundamental_Subspaces,0,5,0
Rank_Nullity_Theorem,Rank_Nullity_Theorem,Rank_Nullity_Theorem.Dim_Formula,0,3,0
Real_Impl,Real_Impl,Real_Impl.Prime_Product,0,2,4
Real_Impl,Real_Impl,Real_Impl.Real_Impl,0,8,2
Real_Impl,Real_Impl,Real_Impl.Real_Unique_Impl,0,2,1
Real_Power,Real_Power,Real_Power.RatPower,0,1,1
Real_Power,Real_Power,Real_Power.RealPower,0,1,0
Real_Power,Real_Power,Real_Power.Log,0,1,0
Recursion-Addition,Recursion-Addition,Recursion-Addition.recursion,0,23,0
Recursion-Theory-I,Recursion-Theory-I,Recursion-Theory-I.PRecFun,0,2,23
Recursion-Theory-I,Recursion-Theory-I,Recursion-Theory-I.PRecList,0,0,9
Recursion-Theory-I,Recursion-Theory-I,Recursion-Theory-I.PRecFun2,0,0,8
Recursion-Theory-I,Recursion-Theory-I,Recursion-Theory-I.PRecFinSet,0,0,1
Recursion-Theory-I,Recursion-Theory-I,Recursion-Theory-I.PRecUnGr,0,0,3
Recursion-Theory-I,Recursion-Theory-I,Recursion-Theory-I.RecEnSet,1,0,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Pf_Add,0,1,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Basic,0,13,3
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Rules,0,2,1
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Translate,0,7,1
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Tool,1,0,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_HOL_Bindings,0,13,10
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Foreach,1,4,3
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_List_SetO,0,1,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Multiset,0,1,2
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Prio_Bag,0,2,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_List,0,1,1
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Abs_Heap,0,1,10
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_HOL_List,1,4,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Map,0,2,2
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Abs_Heapmap,4,1,1
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Array,0,1,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Indexed_Array_List,0,6,1
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Impl_Heapmap,0,0,8
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Array_Matrix,0,13,4
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.IICF_Sepl_Binding,0,5,1
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Guide_Quickstart,0,2,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_ICF_Bindings,0,3,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_WGraph,0,2,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_DFS,0,0,1
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Dijkstra,0,2,3
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_NDFS,0,3,2
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Worklist_Subsumption,9,0,0
Refine_Imperative_HOL,Refine_Imperative_HOL,Refine_Imperative_HOL.Sepref_Snip_Datatype,0,0,2
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_Misc,5,7,12
Refine_Monadic,Refine_Monadic,Refine_Monadic.RefineG_Transfer,0,1,1
Refine_Monadic,Refine_Monadic,Refine_Monadic.RefineG_Domain,1,2,0
Refine_Monadic,Refine_Monadic,Refine_Monadic.RefineG_Recursion,2,6,2
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_Basic,2,5,11
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_Leof,0,1,0
Refine_Monadic,Refine_Monadic,Refine_Monadic.RefineG_While,0,1,2
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_While,2,17,7
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_Det,3,3,6
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_Pfun,0,2,1
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_Transfer,0,4,5
Refine_Monadic,Refine_Monadic,Refine_Monadic.Refine_Foreach,4,7,22
Refine_Monadic,Refine_Monadic,Refine_Monadic.Breadth_First_Search,0,2,3
Refine_Monadic,Refine_Monadic,Refine_Monadic.WordRefine,0,0,3
RefinementReactive,RefinementReactive,RefinementReactive.Temporal,0,2,2
RefinementReactive,RefinementReactive,RefinementReactive.Refinement,0,5,16
RefinementReactive,RefinementReactive,RefinementReactive.Reactive,0,16,28
Regex_Equivalence,Regex_Equivalence,Regex_Equivalence.Derivatives_Finite,0,2,2
Regex_Equivalence,Regex_Equivalence,Regex_Equivalence.Deriv_PDeriv,0,0,5
Regex_Equivalence,Regex_Equivalence,Regex_Equivalence.Deriv_Autos,0,0,1
Regex_Equivalence,Regex_Equivalence,Regex_Equivalence.After2,0,1,0
Regex_Equivalence,Regex_Equivalence,Regex_Equivalence.Before2,0,1,0
Registers,Registers,Registers.Laws,0,0,10
Registers,Registers,Registers.Laws_Complement,0,0,6
Registers,Registers,Registers.Axioms_Classical,0,0,4
Registers,Registers,Registers.Laws_Classical,0,0,10
Registers,Registers,Registers.Misc,0,0,4
Registers,Registers,Registers.Classical_Extra,0,1,3
Registers,Registers,Registers.Finite_Tensor_Product,0,5,30
Registers,Registers,Registers.Axioms_Quantum,0,0,2
Registers,Registers,Registers.Laws_Quantum,0,0,10
Registers,Registers,Registers.Quantum,0,1,11
Registers,Registers,Registers.Quantum_Extra,0,1,4
Registers,Registers,Registers.QHoare,0,0,2
Registers,Registers,Registers.Finite_Tensor_Product_Matrices,0,0,7
Registers,Registers,Registers.Teleport,1,0,1
Registers,Registers,Registers.Axioms_Complement_Quantum,0,0,20
Registers,Registers,Registers.Laws_Complement_Quantum,0,0,6
Registers,Registers,Registers.Pure_States,0,0,7
Regression_Test_Selection,Regression_Test_Selection,Regression_Test_Selection.JVMExecStepInductive,0,2,0
Regression_Test_Selection,Regression_Test_Selection,Regression_Test_Selection.JVMCollectionBasedRTS,0,2,2
Regular-Sets,Regular-Sets,Regular-Sets.Regular_Set,0,1,0
Regular-Sets,Regular-Sets,Regular-Sets.Derivatives,1,0,3
Regular-Sets,Regular-Sets,Regular-Sets.pEquivalence_Checking,0,2,3
Regular_Algebras,Regular_Algebras,Regular_Algebras.Regular_Algebras,0,4,1
Regular_Algebras,Regular_Algebras,Regular_Algebras.Regular_Algebra_Models,0,0,7
Regular_Algebras,Regular_Algebras,Regular_Algebras.Pratts_Counterexamples,0,8,30
Relational-Incorrectness-Logic,Relational-Incorrectness-Logic,Relational-Incorrectness-Logic.RelationalIncorrectness,8,4,13
Relational_Forests,Relational_Forests,Relational_Forests.Forests,0,2,0
Relational_Forests,Relational_Forests,Relational_Forests.Algorithms,0,1,0
Relational_Method,Relational_Method,Relational_Method.Authentication,0,97,56
Relational_Method,Relational_Method,Relational_Method.Anonymity,0,56,18
Relational_Method,Relational_Method,Relational_Method.Possibility,0,68,34
Relational_Paths,Relational_Paths,Relational_Paths.Paths,0,7,2
Relational_Paths,Relational_Paths,Relational_Paths.Path_Algorithms,0,0,1
Rep_Fin_Groups,Rep_Fin_Groups,Rep_Fin_Groups.Rep_Fin_Groups,0,14,0
Residuated_Lattices,Residuated_Lattices,Residuated_Lattices.Residuated_Lattices,0,5,1
Residuated_Lattices,Residuated_Lattices,Residuated_Lattices.Residuated_Boolean_Algebras,0,1,22
Residuated_Lattices,Residuated_Lattices,Residuated_Lattices.Involutive_Residuated,0,0,2
Residuated_Lattices,Residuated_Lattices,Residuated_Lattices.Action_Algebra,0,3,0
Resolution_FOL,Resolution_FOL,Resolution_FOL.Resolution,0,0,4
Resolution_FOL,Resolution_FOL,Resolution_FOL.Completeness,0,1,0
Resolution_FOL,Resolution_FOL,Resolution_FOL.Examples,0,1,6
Ribbon_Proofs,Ribbon_Proofs,Ribbon_Proofs.Proofchain,0,1,4
Ribbon_Proofs,Ribbon_Proofs,Ribbon_Proofs.Ribbons_Interfaces,0,0,4
Ribbon_Proofs,Ribbon_Proofs,Ribbon_Proofs.Ribbons_Stratified,0,0,1
Ribbon_Proofs,Ribbon_Proofs,Ribbon_Proofs.Ribbons_Graphical,0,0,1
Ribbon_Proofs,Ribbon_Proofs,Ribbon_Proofs.Ribbons_Graphical_Soundness,2,7,53
Robbins-Conjecture,Robbins-Conjecture,Robbins-Conjecture.Robbins_Conjecture,0,3,0
Robinson_Arithmetic,Robinson_Arithmetic,Robinson_Arithmetic.Robinson_Arithmetic,0,0,2
Robinson_Arithmetic,Robinson_Arithmetic,Robinson_Arithmetic.Instance,0,0,4
Root_Balanced_Tree,Root_Balanced_Tree,Root_Balanced_Tree.Root_Balanced_Tree,0,0,10
Root_Balanced_Tree,Root_Balanced_Tree,Root_Balanced_Tree.Root_Balanced_Tree_Tab,0,0,1
Routing,Routing,Routing.Routing_Table,0,0,1
SATSolverVerification,SATSolverVerification,SATSolverVerification.MoreList,0,0,2
SATSolverVerification,SATSolverVerification,SATSolverVerification.Trail,0,0,1
SATSolverVerification,SATSolverVerification,SATSolverVerification.BasicDPLL,0,1,0
SATSolverVerification,SATSolverVerification,SATSolverVerification.NieuwenhuisOliverasTinelli,0,1,0
SATSolverVerification,SATSolverVerification,SATSolverVerification.KrsticGoel,0,1,0
SC_DOM_Components,SC_DOM_Components,SC_DOM_Components.Core_DOM_DOM_Components,0,5,4
SC_DOM_Components,SC_DOM_Components,SC_DOM_Components.Core_DOM_SC_DOM_Components,0,6,3
SC_DOM_Components,SC_DOM_Components,SC_DOM_Components.Shadow_DOM_DOM_Components,0,12,0
SC_DOM_Components,SC_DOM_Components,SC_DOM_Components.Shadow_DOM_SC_DOM_Components,0,1,0
SDS_Impossibility,SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,0,0,2
SIFPL,SIFPL,SIFPL.IMP,0,7,2
SIFPL,SIFPL,SIFPL.VDM,4,23,19
SIFPL,SIFPL,SIFPL.VS,9,36,41
SIFPL,SIFPL,SIFPL.ContextVS,3,22,17
SIFPL,SIFPL,SIFPL.HuntSands,14,68,89
SIFPL,SIFPL,SIFPL.OBJ,0,7,3
SIFPL,SIFPL,SIFPL.VDM_OBJ,3,56,20
SIFPL,SIFPL,SIFPL.PBIJ,1,3,1
SIFPL,SIFPL,SIFPL.VS_OBJ,50,273,118
SIFPL,SIFPL,SIFPL.ContextOBJ,8,120,21
SIFUM_Type_Systems,SIFUM_Type_Systems,SIFUM_Type_Systems.Security,0,1,2
SIFUM_Type_Systems,SIFUM_Type_Systems,SIFUM_Type_Systems.Compositionality,0,1,23
SIFUM_Type_Systems,SIFUM_Type_Systems,SIFUM_Type_Systems.Language,0,0,5
SIFUM_Type_Systems,SIFUM_Type_Systems,SIFUM_Type_Systems.TypeSystem,1,6,57
SIFUM_Type_Systems,SIFUM_Type_Systems,SIFUM_Type_Systems.LocallySoundModeUse,2,9,39
SPARCv8,SPARCv8,SPARCv8.Sparc_Types,0,0,1
SPARCv8,SPARCv8,SPARCv8.Lib,1,0,0
SPARCv8,SPARCv8,SPARCv8.DetMonad,0,0,1
SPARCv8,SPARCv8,SPARCv8.DetMonadLemmas,0,0,2
SPARCv8,SPARCv8,SPARCv8.Sparc_Properties,66,13,162
Safe_Distance,Safe_Distance,Safe_Distance.Safe_Distance,0,8,11
Safe_Distance,Safe_Distance,Safe_Distance.Safe_Distance_Reaction,0,3,4
Safe_Distance,Safe_Distance,Safe_Distance.Evaluation,0,0,2
Safe_OCL,Safe_OCL,Safe_OCL.Transitive_Closure_Ext,0,0,3
Safe_OCL,Safe_OCL,Safe_OCL.Finite_Map_Ext,0,0,7
Safe_OCL,Safe_OCL,Safe_OCL.Tuple,0,0,13
Safe_OCL,Safe_OCL,Safe_OCL.OCL_Basic_Types,0,0,6
Safe_OCL,Safe_OCL,Safe_OCL.OCL_Types,0,0,31
Safe_OCL,Safe_OCL,Safe_OCL.OCL_Typing,0,0,21
Safe_OCL,Safe_OCL,Safe_OCL.OCL_Normalization,0,0,12
Saturation_Framework,Saturation_Framework,Saturation_Framework.Calculus,0,1,0
Saturation_Framework,Saturation_Framework,Saturation_Framework.Lifting_to_Non_Ground_Calculi,0,5,0
Saturation_Framework,Saturation_Framework,Saturation_Framework.Given_Clause_Architectures,0,1,0
Saturation_Framework_Extensions,Saturation_Framework_Extensions,Saturation_Framework_Extensions.Standard_Redundancy_Criterion,0,2,0
Saturation_Framework_Extensions,Saturation_Framework_Extensions,Saturation_Framework_Extensions.FO_Ordered_Resolution_Prover_Revisited,0,10,1
Schutz_Spacetime,Schutz_Spacetime,Schutz_Spacetime.Util,0,0,2
Schutz_Spacetime,Schutz_Spacetime,Schutz_Spacetime.TernaryOrdering,0,1,3
Schutz_Spacetime,Schutz_Spacetime,Schutz_Spacetime.TemporalOrderOnPath,0,9,7
Secondary_Sylow,Secondary_Sylow,Secondary_Sylow.GroupAction,0,10,0
Secondary_Sylow,Secondary_Sylow,Secondary_Sylow.SubgroupConjugation,0,7,1
Secondary_Sylow,Secondary_Sylow,Secondary_Sylow.SndSylow,0,2,0
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.Infra,0,0,1
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.Refinement,0,1,7
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.Keys,0,0,1
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.Message,1,12,7
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.s0g_secrecy,0,0,2
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.a0n_agree,0,0,1
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.a0i_agree,0,2,2
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m1_auth,0,1,0
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m2_auth_chan,0,0,3
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m2_confid_chan,0,0,5
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_sig,0,0,3
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_enc,0,0,3
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m1_keydist,0,2,18
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m1_keydist_iirn,0,4,9
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m1_keydist_inrn,0,2,3
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m1_kerberos,0,2,25
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m2_kerberos,0,1,25
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_kerberos_par,0,0,3
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_kerberos5,0,0,2
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_kerberos4,0,1,5
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m1_nssk,0,7,29
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m2_nssk,0,4,26
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_nssk_par,0,0,3
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_nssk,0,1,5
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m1_ds,0,0,1
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m2_ds,0,1,11
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_ds_par,0,0,2
Security_Protocol_Refinement,Security_Protocol_Refinement,Security_Protocol_Refinement.m3_ds,0,1,3
Selection_Heap_Sort,Selection_Heap_Sort,Selection_Heap_Sort.HeapFunctional,0,0,2
SenSocialChoice,SenSocialChoice,SenSocialChoice.FSext,0,2,0
SenSocialChoice,SenSocialChoice,SenSocialChoice.SCFs,0,1,0
SenSocialChoice,SenSocialChoice,SenSocialChoice.Arrow,0,5,2
SenSocialChoice,SenSocialChoice,SenSocialChoice.Sen,0,2,0
SenSocialChoice,SenSocialChoice,SenSocialChoice.May,1,5,0
Separata,Separata,Separata.Separata,0,1,0
Separation_Algebra,Separation_Algebra,Separation_Algebra.Separation_Algebra,0,6,1
Separation_Algebra,Separation_Algebra,Separation_Algebra.Simple_Separation_Example,0,1,4
Separation_Algebra,Separation_Algebra,Separation_Algebra.Map_Extra,0,2,3
Separation_Algebra,Separation_Algebra,Separation_Algebra.VM_Example,0,0,5
Separation_Algebra,Separation_Algebra,Separation_Algebra.Separation_Algebra_Alt,1,1,1
Separation_Algebra,Separation_Algebra,Separation_Algebra.Sep_Eq,1,1,0
Separation_Algebra,Separation_Algebra,Separation_Algebra.Abstract_Separation_D,1,4,18
Separation_Algebra,Separation_Algebra,Separation_Algebra.Separation_D,1,1,0
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Syntax_Match,0,0,2
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Run,0,0,8
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Assertions,1,27,8
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Hoare_Triple,1,3,3
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Automation,1,1,0
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.List_Seg,0,2,5
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Open_List,0,1,4
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Circ_List,1,1,10
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Hash_Table,5,0,6
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Hash_Map,0,4,29
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Hash_Set_Impl,0,1,2
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Union_Find,0,2,3
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Idioms,0,1,4
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Array_Map_Impl,0,1,0
Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL,Separation_Logic_Imperative_HOL.Array_Set_Impl,0,4,1
SequentInvertibility,SequentInvertibility,SequentInvertibility.MultiSequents,1,0,44
SequentInvertibility,SequentInvertibility,SequentInvertibility.SingleSuccedent,0,0,31
SequentInvertibility,SequentInvertibility,SequentInvertibility.NominalSequents,0,0,30
SequentInvertibility,SequentInvertibility,SequentInvertibility.ModalSequents,0,2,160
SequentInvertibility,SequentInvertibility,SequentInvertibility.SRCTransforms,1,0,30
Shadow_DOM,Shadow_DOM,Shadow_DOM.Shadow_DOM,3,21,30
Shadow_SC_DOM,Shadow_SC_DOM,Shadow_SC_DOM.ShadowRootMonad,0,3,0
Shadow_SC_DOM,Shadow_SC_DOM,Shadow_SC_DOM.Shadow_DOM,11,33,57
Shivers-CFA,Shivers-CFA,Shivers-CFA.HOLCFUtils,0,3,0
Shivers-CFA,Shivers-CFA,Shivers-CFA.AbsCFCorrect,0,2,1
Shivers-CFA,Shivers-CFA,Shivers-CFA.ExCFSV,0,3,0
Shivers-CFA,Shivers-CFA,Shivers-CFA.FixTransform,1,0,1
Shivers-CFA,Shivers-CFA,Shivers-CFA.CPSUtils,0,0,30
Shivers-CFA,Shivers-CFA,Shivers-CFA.AbsCFComp,1,3,4
Show,Show,Show.Show,0,0,1
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Uniform_Sampling,0,1,3
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Pedersen,0,0,1
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Rivest,0,3,0
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Sigma_Protocols,0,0,1
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Schnorr_Sigma_Commit,0,0,2
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Chaum_Pedersen_Sigma_Commit,0,0,3
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Okamoto_Sigma_Commit,0,0,3
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Xor,0,0,1
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Sigma_AND,0,0,1
Sigma_Commit_Crypto,Sigma_Commit_Crypto,Sigma_Commit_Crypto.Sigma_OR,0,0,6
Signature_Groebner,Signature_Groebner,Signature_Groebner.Prelims,0,2,0
Signature_Groebner,Signature_Groebner,Signature_Groebner.More_MPoly,0,3,0
Signature_Groebner,Signature_Groebner,Signature_Groebner.Signature_Groebner,0,65,0
Signature_Groebner,Signature_Groebner,Signature_Groebner.Signature_Examples,0,1,0
Simpl,Simpl,Simpl.Language,1,11,7
Simpl,Simpl,Simpl.Semantic,5,30,5
Simpl,Simpl,Simpl.HoarePartialDef,0,0,3
Simpl,Simpl,Simpl.HoarePartialProps,0,1,27
Simpl,Simpl,Simpl.HoarePartial,8,1,27
Simpl,Simpl,Simpl.Termination,1,0,2
Simpl,Simpl,Simpl.SmallStep,0,5,9
Simpl,Simpl,Simpl.HoareTotalDef,0,0,4
Simpl,Simpl,Simpl.HoareTotalProps,1,0,11
Simpl,Simpl,Simpl.HoareTotal,10,1,29
Simpl,Simpl,Simpl.Hoare,0,1,0
Simpl,Simpl,Simpl.AlternativeSmallStep,1,12,37
Simpl,Simpl,Simpl.Simpl_Heap,0,0,1
Simpl,Simpl,Simpl.HeapList,0,1,10
Simpl,Simpl,Simpl.VcgEx,2,0,10
Simpl,Simpl,Simpl.VcgExSP,2,0,10
Simpl,Simpl,Simpl.VcgExTotal,0,0,2
Simpl,Simpl,Simpl.Quicksort,3,0,12
Simpl,Simpl,Simpl.ProcParEx,0,6,2
Simpl,Simpl,Simpl.ProcParExSP,0,6,2
Simpl,Simpl,Simpl.Closure,2,0,9
Simpl,Simpl,Simpl.ClosureEx,0,0,5
Simpl,Simpl,Simpl.Compose,1,2,6
Simpl,Simpl,Simpl.ComposeEx,1,0,1
Simpl,Simpl,Simpl.UserGuide,0,0,2
Simple_Firewall,Simple_Firewall,Simple_Firewall.Lib_Enum_toString,0,0,2
Simple_Firewall,Simple_Firewall,Simple_Firewall.Iface,0,0,13
Simple_Firewall,Simple_Firewall,Simple_Firewall.SimpleFw_Semantics,0,7,2
Simple_Firewall,Simple_Firewall,Simple_Firewall.Generic_SimpleFw,0,2,1
Simple_Firewall,Simple_Firewall,Simple_Firewall.Shadowed,0,0,5
Simple_Firewall,Simple_Firewall,Simple_Firewall.IP_Partition_Preliminaries,0,1,1
Simple_Firewall,Simple_Firewall,Simple_Firewall.Service_Matrix,1,1,8
Simplex,Simplex,Simplex.Simplex_Auxiliary,0,1,1
Simplex,Simplex,Simplex.Rel_Chain,0,0,1
Simplex,Simplex,Simplex.Abstract_Linear_Poly,0,1,4
Simplex,Simplex,Simplex.Linear_Poly_Maps,0,2,0
Simplex,Simplex,Simplex.QDelta,0,0,3
Simplex,Simplex,Simplex.Simplex,0,25,30
Simplex,Simplex,Simplex.Simplex_Incremental,0,3,0
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,0,11,5
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Bij_betw_simplicial_complex_bool_func,0,1,3
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,1,0,1
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Binary_operations,0,0,5
Skip_Lists,Skip_Lists,Skip_Lists.Pi_pmf,0,0,4
Slicing,Slicing,Slicing.AuxLemmas,0,0,2
Slicing,Slicing,Slicing.CFG,0,0,2
Slicing,Slicing,Slicing.CFGExit,0,2,10
Slicing,Slicing,Slicing.Postdomination,0,1,3
Slicing,Slicing,Slicing.CFG_wf,0,0,2
Slicing,Slicing,Slicing.DynStandardControlDependence,0,0,1
Slicing,Slicing,Slicing.DynPDG,0,2,6
Slicing,Slicing,Slicing.DependentLiveVariables,0,0,2
Slicing,Slicing,Slicing.BitVector,0,0,2
Slicing,Slicing,Slicing.DynSlice,0,0,6
Slicing,Slicing,Slicing.Slice,0,4,20
Slicing,Slicing,Slicing.PDG,0,0,3
Slicing,Slicing,Slicing.CDepInstantiations,0,0,27
Slicing,Slicing,Slicing.Com,0,0,1
Slicing,Slicing,Slicing.WCFG,1,6,14
Slicing,Slicing,Slicing.Labels,0,1,0
Slicing,Slicing,Slicing.WellFormed,0,3,1
Slicing,Slicing,Slicing.AdditionalLemmas,0,4,15
Slicing,Slicing,Slicing.WEquivalence,0,0,2
Slicing,Slicing,Slicing.SemanticsWellFormed,0,0,1
Slicing,Slicing,Slicing.JVMCFG,1,1,0
Slicing,Slicing,Slicing.JVMPostdomination,2,18,65
Slicing,Slicing,Slicing.JVMCFG_wf,0,25,9
Slicing,Slicing,Slicing.SemanticsWF,7,72,77
Smith_Normal_Form,Smith_Normal_Form,Smith_Normal_Form.Diagonal_To_Smith,0,10,34
Smith_Normal_Form,Smith_Normal_Form,Smith_Normal_Form.Mod_Type_Connect,0,4,6
